Car_id,Date,Customer Name,Gender,Annual Income,Company,Color,Price ($),Body Style
C_CND_000315,1/31/2022,Austin,Male,13500,Mercury,Black,33000,Hatchback
C_CND_000316,2/3/2022,Karen,Male,1030000,Lincoln,Pale White,33000,Sedan
C_CND_000317,2/3/2022,Karla,Female,13500,Acura,Black,18000,SUV
C_CND_000318,2/3/2022,Kate,Female,927000,Honda,Pale White,21000,Sedan
C_CND_000319,2/3/2022,Katelyn,Male,840000,Mitsubishi,Pale White,39000,SUV
C_CND_000320,2/3/2022,Katelynn,Male,730000,Mercedes-B,Pale White,25000,SUV
C_CND_000321,2/3/2022,Katherine,Male,770000,Nissan,Pale White,46000,SUV
C_CND_000322,2/3/2022,Luke,Female,1125000,Chevrolet,Pale White,13500,Passenger
C_CND_000323,2/3/2022,Maksim,Female,995000,Dodge,Pale White,21000,Sedan
C_CND_000324,2/3/2022,Marc,Male,13500,Hyundai,Pale White,13000,SUV
C_CND_000325,2/3/2022,Marco,Female,13500,Ford,Black,43000,SUV
C_CND_000326,2/3/2022,Marcus,Male,1100000,Toyota,Pale White,22000,Hatchback
C_CND_000327,2/3/2022,Mark,Male,13500,Porsche,Black,26000,SUV
C_CND_000328,2/3/2022,Fatima,Female,13500,Honda,Pale White,12000,SUV
C_CND_000329,2/3/2022,Fatou,Male,910000,Toyota,Pale White,22000,Passenger
C_CND_000330,2/3/2022,Fatoumata,Male,1859000,Nissan,Pale White,21900,Hatchback
C_CND_000331,2/3/2022,Gabriella,Male,13500,Volkswagen,Pale White,45000,Hatchback
C_CND_000332,2/3/2022,Gabrielle,Male,1200000,Plymouth,Pale White,71000,Hatchback
C_CND_000333,2/3/2022,Genesis,Male,13500,Saturn,Pale White,13000,Hatchback
C_CND_000334,2/3/2022,Camille,Male,1660000,Mercury,Pale White,14000,Passenger
C_CND_000335,2/3/2022,Lou,Male,13500,Chevrolet,Pale White,13000,Passenger
C_CND_000337,2/3/2022,Arthur,Male,905000,Mercedes-B,Pale White,14000,Hatchback
C_CND_000338,2/3/2022,Jeanne,Male,13500,Nissan,Pale White,31000,Passenger
C_CND_000339,2/3/2022,Marion,Male,1152000,Ford,Pale White,29200,Passenger
C_CND_000340,2/3/2022,Ayaan,Male,550000,Chevrolet,Black,42000,Passenger
C_CND_000341,2/3/2022,Helia,Female,13500,Ford,Black,18000,Hardtop
C_CND_000342,2/3/2022,Benjamin,Male,936000,Audi,Pale White,13000,SUV
C_CND_000343,2/3/2022,Benson,Female,580000,Cadillac,Black,85000,Passenger
C_CND_000344,2/3/2022,Brandon,Male,1900000,Pontiac,Pale White,43000,Sedan
C_CND_000345,2/3/2022,Brian,Male,1605000,Buick,Pale White,43500,Passenger
C_CND_000346,2/6/2022,Katie,Male,13500,Toyota,Black,36000,SUV
C_CND_000347,2/6/2022,Kayla,Male,603000,Infiniti,Pale White,16000,SUV
C_CND_000348,2/6/2022,Kaylee,Male,700000,Ford,Pale White,31000,Sedan
C_CND_000349,2/6/2022,Kayleen,Male,600000,Dodge,Black,16000,Passenger
C_CND_000350,2/6/2022,Kayleigh,Male,500000,Saturn,Pale White,14000,Sedan
C_CND_000351,2/6/2022,Kaylie,Female,420000,Dodge,Black,24000,SUV
C_CND_000352,2/6/2022,Kaylin,Female,500000,Dodge,Pale White,39000,SUV
C_CND_000353,2/6/2022,Keily,Female,1035000,Acura,Pale White,14500,Hatchback
C_CND_000354,2/6/2022,Kelly,Female,960000,Volvo,Pale White,20000,SUV
C_CND_000355,2/6/2022,Alexandra,Male,2345000,Nissan,Pale White,16500,Hardtop
C_CND_000356,2/6/2022,Mason,Male,512000,Volkswagen,Pale White,31000,Hatchback
C_CND_000357,2/6/2022,Mateo,Male,820000,BMW,Black,21000,SUV
C_CND_000358,2/6/2022,Matteo,Male,1050000,Mitsubishi,Pale White,21000,Hatchback
C_CND_000359,2/6/2022,Matthew,Male,1326000,Toyota,Black,85600,Hatchback
C_CND_000360,2/6/2022,Lily,Female,1800000,Dodge,Black,23000,Hardtop
C_CND_000361,2/6/2022,Maxim,Male,730000,BMW,Pale White,21000,Hatchback
C_CND_000362,2/6/2022,Maximilian,Male,880000,Mitsubishi,Pale White,24000,Sedan
C_CND_000363,2/6/2022,Maximus,Male,925000,Dodge,Black,22000,Passenger
C_CND_000364,2/6/2022,Gianna,Male,480000,Volkswagen,Black,25000,SUV
C_CND_000365,2/6/2022,Grace,Female,1835000,Plymouth,Pale White,22500,SUV
C_CND_000366,2/6/2022,Hailey,Male,13500,Jeep,Pale White,19000,Hatchback
C_CND_000367,2/6/2022,Hannah,Female,13500,Plymouth,Pale White,27000,SUV
C_CND_000368,2/6/2022,Harmony,Male,13500,Lexus,Pale White,18000,Sedan
C_CND_000369,2/6/2022,Hawa,Female,13500,Plymouth,Black,75000,Passenger
C_CND_000370,2/6/2022,Heaven,Male,1635000,Plymouth,Pale White,71500,Hatchback
C_CND_000371,2/6/2022,Hope,Male,1705000,Saturn,Pale White,61500,Hatchback
C_CND_000372,2/6/2022,Imani,Male,1005000,Mitsubishi,Pale White,21500,Hatchback
C_CND_000373,2/6/2022,Gabrielle,Male,920000,Lexus,Pale White,25000,Sedan
C_CND_000374,2/6/2022,Marc,Female,840000,Mercedes-B,Pale White,29000,SUV
C_CND_000375,2/6/2022,Baptiste,Male,728000,Lexus,Black,12000,Hatchback
C_CND_000376,2/6/2022,Aidan,Male,980000,Dodge,Black,23000,Hardtop
C_CND_000377,2/6/2022,Valentin,Male,1900000,Mitsubishi,Pale White,19000,Hatchback
C_CND_000378,2/6/2022,Ophelie,Male,1325000,Pontiac,Pale White,19500,Hatchback
C_CND_000379,2/6/2022,Corentin,Male,1200000,Mitsubishi,Pale White,21000,Hatchback
C_CND_000380,2/6/2022,Alexandre,Male,13500,Nissan,Pale White,20000,Hatchback
C_CND_000381,2/6/2022,Alan,Male,610000,Mitsubishi,Pale White,29001,Hardtop
C_CND_000382,2/6/2022,Bryan,Male,1415000,Audi,Black,25500,SUV
C_CND_000383,2/6/2022,Faustine,Male,685000,Dodge,Pale White,19000,Hardtop
C_CND_000384,2/6/2022,Calvin,Female,637000,Acura,Black,24000,SUV
C_CND_000385,2/6/2022,Valentin,Female,570000,Dodge,Pale White,20000,Hardtop
C_CND_000386,2/6/2022,Charles,Male,926000,Buick,Black,19000,Passenger
C_CND_000387,2/6/2022,Christian,Male,610000,Oldsmobile,Pale White,37000,SUV
C_CND_000388,2/6/2022,Christopher,Female,700000,Mercedes-B,Pale White,17000,Passenger
C_CND_000389,2/6/2022,Cody,Male,1525000,Buick,Black,29500,Hatchback
C_CND_000390,2/6/2022,Connor,Male,1900000,Lexus,Pale White,46000,Sedan
C_CND_000391,2/7/2022,Keyla,Female,960000,Acura,Black,45000,Passenger
C_CND_000392,2/7/2022,Khloe,Male,720000,Ford,Pale White,25000,Hatchback
C_CND_000393,2/7/2022,Alina,Male,13500,Ford,Black,25000,Hardtop
C_CND_000394,2/7/2022,Mayer,Male,715000,Chevrolet,Pale White,14000,SUV
C_CND_000395,2/7/2022,Isabella,Male,852000,Mercedes-B,Pale White,19000,Passenger
C_CND_000396,2/7/2022,Isabelle,Male,690000,Chevrolet,Pale White,12000,Passenger
C_CND_000397,2/7/2022,Quentin,Male,1030000,Acura,Pale White,17000,SUV
C_CND_000398,2/7/2022,Manon,Male,3200000,Chrysler,Black,26000,Hatchback
C_CND_000399,2/7/2022,Daniel,Male,13500,Toyota,Black,27000,Passenger
C_CND_000400,2/7/2022,Danny,Male,13500,Jeep,Pale White,19000,Hatchback
C_CND_000401,2/8/2022,Kiara,Male,785000,Mitsubishi,Pale White,29000,SUV
C_CND_000402,2/8/2022,Kimberly,Male,725000,Mercedes-B,Black,14000,Hatchback
C_CND_000403,2/8/2022,Krystal,Male,450000,Cadillac,Black,60000,Passenger
C_CND_000404,2/8/2022,Kylee,Male,515000,Porsche,Pale White,14000,SUV
C_CND_000405,2/8/2022,Meilech,Male,840500,Dodge,Pale White,22500,Passenger
C_CND_000406,2/8/2022,Meir,Male,810000,Mitsubishi,Black,22000,Hatchback
C_CND_000407,2/8/2022,Menachem,Male,1600000,Volvo,Pale White,24000,Hatchback
C_CND_000408,2/8/2022,Menashe,Male,1325000,Honda,Black,43500,Sedan
C_CND_000409,2/8/2022,Jada,Male,13500,Toyota,Black,29000,Hatchback
C_CND_000410,2/8/2022,Jade,Male,13500,Pontiac,Pale White,42000,Passenger
C_CND_000411,2/8/2022,Janelle,Male,2120000,Jeep,Black,19000,SUV
C_CND_000412,2/8/2022,Jasmine,Male,405000,Toyota,Pale White,14000,SUV
C_CND_000413,2/8/2022,Anna,Female,1450000,Lincoln,Black,18000,Passenger
C_CND_000414,2/8/2022,Clemet,Male,550000,Nissan,Black,9000,Passenger
C_CND_000415,2/8/2022,Alex,Male,380000,Mercedes-B,Pale White,26000,Hardtop
C_CND_000416,2/8/2022,Jules,Male,2830000,Ford,Pale White,13000,Passenger
C_CND_000417,2/8/2022,Darren,Male,13500,Porsche,Pale White,24000,SUV
C_CND_000418,2/8/2022,David,Male,454000,Mercedes-B,Pale White,46000,Passenger
C_CND_000419,2/8/2022,Derek,Male,562000,Mercury,Pale White,39000,Sedan
C_CND_000420,2/8/2022,Devin,Male,1000000,Acura,Pale White,24000,Hatchback
C_CND_000421,2/9/2022,Kylie,Female,680000,Pontiac,Pale White,19000,Passenger
C_CND_000422,2/9/2022,Laila,Male,530000,Mercury,Black,28001,Passenger
C_CND_000423,2/9/2022,Laura,Male,895000,Oldsmobile,Black,60001,Sedan
C_CND_000424,2/9/2022,Lauren,Female,600000,Mercury,Pale White,22001,Hatchback
C_CND_000425,2/9/2022,Layla,Male,805000,BMW,Pale White,22001,Hatchback
C_CND_000426,2/9/2022,Mendel,Male,3150000,Plymouth,Pale White,22000,SUV
C_CND_000427,2/9/2022,Mendy,Male,1285000,Mitsubishi,Pale White,21500,Hatchback
C_CND_000428,2/9/2022,Micah,Male,685000,Toyota,Black,25000,Sedan
C_CND_000429,2/9/2022,Michael,Male,878000,Mercedes-B,Black,85000,SUV
C_CND_000430,2/9/2022,Miles,Male,957000,Mitsubishi,Pale White,21000,Sedan
C_CND_000431,2/9/2022,Jayda,Male,2100000,Acura,Black,24000,SUV
C_CND_000432,2/9/2022,Jayla,Male,13500,Audi,Black,44000,Passenger
C_CND_000433,2/9/2022,Jordan,Male,1435000,Cadillac,Pale White,31500,Passenger
C_CND_000434,2/9/2022,Jordyn,Male,1020000,Mercedes-B,Pale White,46000,Passenger
C_CND_000435,2/9/2022,Journee,Male,1041000,Ford,Black,22100,Passenger
C_CND_000436,2/9/2022,Manon,Male,2260000,Jeep,Pale White,21000,SUV
C_CND_000437,2/9/2022,Luca,Male,13500,Honda,Pale White,14000,Sedan
C_CND_000438,2/9/2022,Florian,Female,13500,BMW,Black,18000,Sedan
C_CND_000439,2/9/2022,Chloe,Male,2060000,Volkswagen,Black,16000,Sedan
C_CND_000440,2/9/2022,Godard,Male,1650000,Pontiac,Black,18000,Sedan
C_CND_000441,2/9/2022,Dylan,Female,985000,Volvo,Black,36000,Hatchback
C_CND_000442,2/9/2022,Eason,Male,820000,Mercedes-B,Pale White,10000,SUV
C_CND_000443,2/9/2022,Loreley,Female,591000,Mitsubishi,Black,45000,Hardtop
C_CND_000444,2/9/2022,Edwin,Male,800000,Oldsmobile,Pale White,45000,SUV
C_CND_000445,2/9/2022,Elijah,Male,1501000,Dodge,Pale White,21100,Sedan
C_CND_000446,2/10/2022,Lea,Female,760000,Acura,Black,28001,Hatchback
C_CND_000447,2/10/2022,Milo,Female,1200000,Volkswagen,Pale White,25000,SUV
C_CND_000448,2/10/2022,Journey,Male,565000,Chrysler,Black,26000,SUV
C_CND_000449,2/10/2022,Luca,Male,13500,Oldsmobile,Pale White,15000,Sedan
C_CND_000450,2/10/2022,Theo,Male,13500,Infiniti,Black,21000,Hardtop
C_CND_000451,2/14/2022,Leah,Male,752000,Lexus,Pale White,31001,Hatchback
C_CND_000452,2/14/2022,Leila,Female,580000,Jeep,Pale White,21001,SUV
C_CND_000453,2/14/2022,Leilani,Female,725000,Mercedes-B,Black,22001,SUV
C_CND_000454,2/14/2022,Lesley,Female,758000,Volkswagen,Pale White,38000,Passenger
C_CND_000455,2/14/2022,Leslie,Male,440000,Chrysler,Black,26000,SUV
C_CND_000456,2/14/2022,Lesly,Female,970000,Mercury,Pale White,29000,Passenger
C_CND_000457,2/14/2022,Leyla,Male,755000,Lexus,Pale White,31000,Hatchback
C_CND_000458,2/14/2022,Mohamed,Female,13500,Nissan,Pale White,21000,Hatchback
C_CND_000459,2/14/2022,Mohammed,Female,862000,Ford,Pale White,62000,Sedan
C_CND_000460,2/14/2022,Moishe,Male,1236000,Mitsubishi,Pale White,36600,Passenger
C_CND_000461,2/14/2022,Mordechai,Male,13500,Ford,Pale White,20000,Passenger
C_CND_000462,2/14/2022,Morris,Male,1750000,Nissan,Black,53000,Hatchback
C_CND_000463,2/14/2022,Allison,Male,1005000,Mitsubishi,Black,27500,Hardtop
C_CND_000464,2/14/2022,Moshe,Male,2010000,Acura,Pale White,31000,SUV
C_CND_000465,2/14/2022,Joy,Male,2250000,Plymouth,Pale White,27000,SUV
C_CND_000466,2/14/2022,Kadiatou,Male,900000,Chevrolet,Black,44000,Hatchback
C_CND_000467,2/14/2022,Kaitlyn,Female,800000,Lincoln,Black,19000,Sedan
C_CND_000468,2/14/2022,Kali,Female,1135000,Mitsubishi,Pale White,53500,Hatchback
C_CND_000469,2/14/2022,Kayla,Male,1490000,Oldsmobile,Pale White,45000,SUV
C_CND_000470,2/14/2022,Kaylee,Male,13500,Pontiac,Pale White,20000,Hatchback
C_CND_000471,2/14/2022,Kelsey,Male,1230000,Ford,Pale White,19000,Sedan
C_CND_000472,2/14/2022,Jeremy,Male,1650000,Volkswagen,Pale White,25000,SUV
C_CND_000473,2/14/2022,Vanessa,Male,13500,Plymouth,Pale White,16000,Hatchback
C_CND_000474,2/14/2022,Baruch,Male,685000,Chrysler,Pale White,42000,Hardtop
C_CND_000475,2/14/2022,Sohane,Male,561000,Mercedes-B,Black,33000,Hatchback
C_CND_000476,2/14/2022,Pauline,Male,13500,Ford,Black,26000,SUV
C_CND_000477,2/14/2022,Dilhan,Female,830000,Dodge,Black,19000,SUV
C_CND_000478,2/14/2022,Samuel,Male,424000,Cadillac,Pale White,31000,Passenger
C_CND_000479,2/14/2022,Eric,Male,1663000,Subaru,Pale White,49300,SUV
C_CND_000480,2/14/2022,Luka,Male,1415000,Subaru,Pale White,17500,Hardtop
C_CND_000481,2/14/2022,Evan,Male,13500,Volvo,Pale White,25000,Sedan
C_CND_000482,2/14/2022,Farhan,Male,660000,Oldsmobile,Pale White,45000,SUV
C_CND_000483,2/14/2022,Felix,Male,13500,Volkswagen,Black,25000,SUV
C_CND_000484,2/14/2022,Gabriel,Male,13500,Chevrolet,Pale White,17000,Hatchback
C_CND_000485,2/14/2022,Gavin,Female,663500,Mercedes-B,Pale White,21500,SUV
C_CND_000486,2/15/2022,Lia,Female,985000,Ford,Black,26001,SUV
C_CND_000487,2/15/2022,Liana,Male,700000,Subaru,Black,22001,SUV
C_CND_000489,2/15/2022,Lily,Male,830000,Saturn,Pale White,61000,SUV
C_CND_000490,2/15/2022,Lindsay,Male,462500,Saturn,Pale White,13500,Hatchback
C_CND_000491,2/15/2022,Lizbeth,Male,670000,Dodge,Black,24000,SUV
C_CND_000492,2/15/2022,London,Male,675000,Mitsubishi,Pale White,24000,Sedan
C_CND_000493,2/15/2022,Lucia,Male,1042000,Chevrolet,Pale White,21200,Hatchback
C_CND_000494,2/15/2022,Gabriella,Male,1560000,Mercury,Pale White,21000,Hardtop
C_CND_000495,2/15/2022,Georgia,Male,830000,Saturn,Black,33000,Hardtop
C_CND_000496,2/15/2022,Nathan,Female,1480000,Mercedes-B,Pale White,21000,SUV
C_CND_000497,2/15/2022,Nathaniel,Male,1682000,BMW,Black,9200,Hatchback
C_CND_000498,2/15/2022,Nicholas,Male,13500,Mercury,Pale White,16000,SUV
C_CND_000499,2/15/2022,Nico,Male,13500,BMW,Pale White,29000,SUV
C_CND_000500,2/15/2022,Nicolas,Male,13500,Mitsubishi,Pale White,36000,Passenger
C_CND_000501,2/15/2022,Nikolas,Male,13500,BMW,Pale White,62000,SUV
C_CND_000502,2/15/2022,Kennedy,Male,1050000,Jeep,Pale White,14000,Sedan
C_CND_000503,2/15/2022,Khadijah,Female,13500,Volkswagen,Pale White,12000,Hatchback
C_CND_000504,2/15/2022,Khloe,Male,1005000,Porsche,Pale White,26500,Hatchback
C_CND_000505,2/15/2022,Kiara,Male,1316500,Chrysler,Pale White,22650,SUV
C_CND_000506,2/15/2022,Kimora,Female,1045000,Dodge,Pale White,57500,Hatchback
C_CND_000507,2/15/2022,Kristen,Male,1495000,Mercedes-B,Pale White,15500,Hatchback
C_CND_000508,2/15/2022,Kyla,Male,1126000,Mercury,Pale White,39600,Sedan
C_CND_000509,2/15/2022,Kylee,Female,1320000,Oldsmobile,Pale White,25000,Sedan
C_CND_000510,2/15/2022,Youcef,Male,1750000,Toyota,Pale White,14000,SUV
C_CND_000511,2/15/2022,Lylia,Female,995000,Acura,Pale White,24000,Hatchback
C_CND_000512,2/15/2022,Tony,Male,1320000,Mitsubishi,Pale White,12000,Hatchback
C_CND_000513,2/15/2022,Theo,Male,350000,Toyota,Pale White,14000,Passenger
C_CND_000514,2/15/2022,Lilou,Male,1250000,Volvo,Pale White,42000,Sedan
C_CND_000515,2/15/2022,Brady,Male,1275000,Audi,Pale White,12500,Hardtop
C_CND_000516,2/15/2022,Bastien,Male,975000,Buick,Black,61000,Hatchback
C_CND_000517,2/15/2022,Brandon,Male,13500,Chrysler,Pale White,46000,Hardtop
C_CND_000518,2/15/2022,George,Male,1631000,Cadillac,Pale White,28100,Hatchback
C_CND_000519,2/15/2022,Baptiste,Female,1260000,Infiniti,Pale White,22000,Hardtop
C_CND_000520,2/15/2022,Hayden,Male,2450000,Mercury,Black,49000,SUV
C_CND_000521,2/15/2022,Henry,Male,399000,BMW,Pale White,14000,SUV
C_CND_000522,2/15/2022,Ian,Male,1240000,Volvo,Pale White,21000,Sedan
C_CND_000523,2/15/2022,Ibrahim,Female,727500,BMW,Black,9500,Hatchback
C_CND_000524,2/15/2022,Isaac,Male,13500,Plymouth,Pale White,20000,Passenger
C_CND_000525,2/15/2022,Ishaan,Female,965000,Volvo,Black,39000,Passenger
C_CND_000526,2/16/2022,Luna,Male,910000,Dodge,Black,22000,SUV
C_CND_000527,2/16/2022,Luz,Male,773000,Lexus,Pale White,31000,Hatchback
C_CND_000528,2/16/2022,Madeline,Female,715000,BMW,Pale White,29000,SUV
C_CND_000529,2/16/2022,Noah,Male,13500,Oldsmobile,Pale White,15000,Sedan
C_CND_000530,2/16/2022,Noam,Male,13500,Plymouth,Pale White,20000,Passenger
C_CND_000531,2/16/2022,Nolan,Male,915000,Pontiac,Pale White,19000,Passenger
C_CND_000532,2/16/2022,Kylie,Male,822000,Porsche,Pale White,22000,Hatchback
C_CND_000533,2/16/2022,Laila,Male,770000,Lexus,Black,12000,Hatchback
C_CND_000534,2/16/2022,Lailah,Female,13500,Toyota,Pale White,14000,Passenger
C_CND_000535,2/16/2022,Elea,Female,494000,Saturn,Pale White,25000,Passenger
C_CND_000536,2/16/2022,Sarah,Male,580000,Volvo,Black,17000,Hatchback
C_CND_000537,2/16/2022,Declan,Male,825000,Plymouth,Pale White,39000,Hardtop
C_CND_000538,2/16/2022,Ivan,Female,2530000,Chrysler,Pale White,19000,Sedan
C_CND_000539,2/16/2022,Jack,Female,1930000,Nissan,Pale White,16000,Hatchback
C_CND_000540,2/16/2022,Jackson,Male,840000,Chrysler,Pale White,21000,Hatchback
C_CND_000541,2/18/2022,Madelyn,Male,810000,Chevrolet,Black,41000,Sedan
C_CND_000542,2/18/2022,Madison,Male,715000,Cadillac,Black,26000,Sedan
C_CND_000543,2/18/2022,Makayla,Male,790000,Volkswagen,Black,9000,Hatchback
C_CND_000544,2/18/2022,Nosson,Male,781000,Toyota,Pale White,14000,SUV
C_CND_000545,2/18/2022,Kaylee,Male,1627000,Porsche,Black,16700,Hardtop
C_CND_000546,2/18/2022,Omar,Male,13500,Dodge,Pale White,15000,Hatchback
C_CND_000547,2/18/2022,Lauren,Male,13500,Volkswagen,Pale White,27000,Hatchback
C_CND_000548,2/18/2022,Lauryn,Male,13500,Ford,Black,41000,SUV
C_CND_000549,2/18/2022,Layla,Female,13500,Dodge,Pale White,31000,SUV
C_CND_000550,2/18/2022,Morgane,Male,1160000,Cadillac,Pale White,22000,SUV
C_CND_000551,2/18/2022,Eren-Kaan,Male,325000,Jaguar,Pale White,45000,Passenger
C_CND_000552,2/18/2022,Kyle,Male,745000,Nissan,Pale White,21000,Hardtop
C_CND_000553,2/18/2022,Jacky,Male,560000,Mitsubishi,Black,49000,Hatchback
C_CND_000554,2/18/2022,Jacob,Female,13500,Lexus,Pale White,54000,Sedan
C_CND_000555,2/18/2022,Jaden,Male,900000,Chevrolet,Pale White,21000,Hatchback
C_CND_000556,2/20/2022,Maria,Female,460000,Hyundai,Black,20000,SUV
C_CND_000557,2/20/2022,Mariah,Male,540000,Mercedes-B,Pale White,17000,SUV
C_CND_000558,2/20/2022,Oscar,Male,875000,Jaguar,Black,27000,Passenger
C_CND_000559,2/20/2022,Owen,Female,13500,Cadillac,Pale White,22000,SUV
C_CND_000560,2/20/2022,Leah,Male,13500,Mitsubishi,Pale White,12000,Hatchback
C_CND_000561,2/20/2022,Leilani,Male,890000,Chevrolet,Pale White,25000,SUV
C_CND_000562,2/20/2022,Osman,Male,2350000,Ford,Pale White,62000,Sedan
C_CND_000563,2/20/2022,Oceane,Male,13500,Volkswagen,Black,22000,Passenger
C_CND_000564,2/20/2022,Jake,Female,680500,BMW,Black,69500,Sedan
C_CND_000565,2/20/2022,James,Male,902000,Toyota,Black,36000,Hatchback
C_CND_000566,2/21/2022,Mariana,Male,825000,Lincoln,Black,18001,Passenger
C_CND_000567,2/21/2022,Marilyn,Male,685000,Ford,Pale White,17000,SUV
C_CND_000568,2/21/2022,Parker,Male,1300000,Lincoln,Pale White,33000,Sedan
C_CND_000569,2/21/2022,Patrick,Female,595000,Chrysler,Black,12000,Sedan
C_CND_000570,2/21/2022,Lillian,Female,1190000,Cadillac,Pale White,22000,Hatchback
C_CND_000571,2/21/2022,Logan,Female,1100000,Dodge,Pale White,19000,Hatchback
C_CND_000572,2/21/2022,Miles,Male,13500,Infiniti,Black,21000,Hardtop
C_CND_000573,2/21/2022,Musa,Male,752000,Volvo,Pale White,20000,Hardtop
C_CND_000574,2/21/2022,Jason,Male,825000,Ford,Pale White,22000,Hatchback
C_CND_000575,2/21/2022,Jay,Female,801000,Chevrolet,Pale White,12000,Passenger
C_CND_000576,2/22/2022,Marisol,Female,445000,Pontiac,Pale White,20000,Hatchback
C_CND_000577,2/22/2022,Paul,Male,1430000,Dodge,Black,19000,SUV
C_CND_000578,2/22/2022,London,Male,765000,Saturn,Pale White,61000,Hatchback
C_CND_000579,2/22/2022,Reda,Male,760000,BMW,Black,16000,Sedan
C_CND_000580,2/22/2022,Jayden,Male,668500,Acura,Black,45500,Passenger
C_CND_000581,2/23/2022,Maya,Male,805000,Toyota,Pale White,31000,Hatchback
C_CND_000582,2/23/2022,Megan,Male,510000,Lexus,Pale White,27000,Sedan
C_CND_000583,2/23/2022,George,Male,1006000,Chevrolet,Pale White,15601,Hardtop
C_CND_000584,2/23/2022,Philip,Male,480000,Chevrolet,Pale White,45000,SUV
C_CND_000585,2/23/2022,Londyn,Female,860000,Mitsubishi,Pale White,53000,Hatchback
C_CND_000586,2/23/2022,Lyric,Female,835000,Volkswagen,Pale White,17000,Sedan
C_CND_000587,2/23/2022,Alexandra Filipa,Male,815000,Subaru,Pale White,57000,SUV
C_CND_000588,2/23/2022,Lea,Male,505000,Buick,Pale White,62000,Hatchback
C_CND_000589,2/23/2022,Jeffrey,Male,1165000,Chrysler,Pale White,42500,Hatchback
C_CND_000590,2/23/2022,Jeremy,Female,390000,Dodge,Black,11000,Sedan
C_CND_000591,2/25/2022,Melanie,Male,612000,Chevrolet,Pale White,26000,Passenger
C_CND_000592,2/25/2022,Melany,Male,662000,Mercedes-B,Pale White,22000,Sedan
C_CND_000593,2/25/2022,Pinchas,Male,13500,Pontiac,Pale White,12000,SUV
C_CND_000594,2/25/2022,Pinchus,Female,965000,Buick,Black,20000,Sedan
C_CND_000595,2/25/2022,Mackenzie,Male,881000,Dodge,Pale White,16000,Hatchback
C_CND_000596,2/25/2022,Madison,Male,850000,Lincoln,Pale White,18000,Hatchback
C_CND_000597,2/25/2022,Kadir,Male,580000,Ford,Black,69000,SUV
C_CND_000598,2/25/2022,Maksum,Male,603000,Chevrolet,Pale White,20000,SUV
C_CND_000599,2/25/2022,Jerry,Male,890500,Plymouth,Pale White,22500,Hatchback
C_CND_000600,2/25/2022,Jia,Male,13500,Chevrolet,Pale White,14000,SUV
C_CND_000601,2/27/2022,Melissa,Male,978000,Oldsmobile,Pale White,34000,Sedan
C_CND_000602,2/27/2022,Melody,Female,13500,Ford,Pale White,41000,Hatchback
C_CND_000603,2/27/2022,Mia,Male,720000,Ford,Pale White,17000,Sedan
C_CND_000604,2/27/2022,Miah,Female,474000,Pontiac,Pale White,19000,SUV
C_CND_000605,2/27/2022,Michelle,Female,490000,Chrysler,Pale White,46000,Sedan
C_CND_000607,2/27/2022,Rafael,Male,1035000,Acura,Black,18500,SUV
C_CND_000608,2/27/2022,Raphael,Male,975000,Chrysler,Pale White,21000,Hatchback
C_CND_000609,2/27/2022,Rayan,Male,13500,BMW,Pale White,19000,Hatchback
C_CND_000610,2/27/2022,Reed,Male,556000,Dodge,Pale White,31000,Hatchback
C_CND_000611,2/27/2022,Madisyn,Female,900000,Mitsubishi,Black,18000,Hatchback
C_CND_000612,2/27/2022,Makayla,Male,1300000,Pontiac,Pale White,19000,Passenger
C_CND_000613,2/27/2022,Malaysia,Male,1250000,Pontiac,Pale White,19000,Passenger
